"","unitid","year","fips","student_faculty_ratio"
"2059",190637,2018,36,16
"2060",190646,2018,36,20
"2061",190655,2018,36,18
"2062",190664,2018,36,15
"2063",190673,2018,36,21
"2064",190691,2018,36,20
"2065",190707,2018,36,3
"2066",190716,2018,36,10
"2067",190725,2018,36,12
"2068",190752,2018,36,7
"2069",190761,2018,36,15
"2070",190840,2018,36,21
"2071",190956,2018,36,3
"2072",190974,2018,36,10
"2073",190983,2018,36,11
"2074",191083,2018,36,18
"2075",191126,2018,36,16
"2076",191199,2018,36,19
"2077",191205,2018,36,10
"2078",191241,2018,36,15
"2079",191287,2018,36,10
"2080",191302,2018,36,18
"2081",191311,2018,36,13
"2082",191339,2018,36,15
"2083",191515,2018,36,9
"2084",191533,2018,36,10
"2085",191597,2018,36,7
"2086",191612,2018,36,19
"2087",191621,2018,36,12
"2088",191630,2018,36,10
"2089",191649,2018,36,13
"2090",191676,2018,36,11
"2091",191719,2018,36,20
"2092",191728,2018,36,15
"2093",191931,2018,36,16
"2094",191940,2018,36,9
"2095",191959,2018,36,25
"2096",191968,2018,36,10
"2097",191986,2018,36,15
"2098",192004,2018,36,29
"2099",192022,2018,36,18
"2100",192040,2018,36,6
"2101",192110,2018,36,5
"2102",192165,2018,36,15
"2103",192192,2018,36,8
"2104",192271,2018,36,16
"2105",192323,2018,36,12
"2106",192448,2018,36,13
"2107",192484,2018,36,12
"2108",192509,2018,36,11
"2109",192624,2018,36,14
"2110",192688,2018,36,18
"2111",192703,2018,36,13
"2112",192712,2018,36,5
"2113",192749,2018,36,11
"2114",192785,2018,36,10
"2115",192800,2018,36,22
"2116",192819,2018,36,16
"2117",192864,2018,36,10
"2118",192925,2018,36,12
"2119",192961,2018,36,3
"2120",192970,2018,36,4
"2121",193016,2018,36,17
"2122",193052,2018,36,23
"2123",193061,2018,36,9
"2124",193070,2018,36,6
"2125",193122,2018,36,30
"2126",193186,2018,36,16
"2127",193201,2018,36,16
"2128",193247,2018,36,7
"2129",193265,2018,36,18
"2130",193283,2018,36,18
"2131",193292,2018,36,10
"2132",193308,2018,36,16
"2133",193326,2018,36,21
"2134",193353,2018,36,14
"2135",193380,2018,36,1
"2136",193399,2018,36,13
"2137",193478,2018,36,17
"2138",193584,2018,36,9
"2139",193609,2018,36,8
"2140",193645,2018,36,14
"2141",193654,2018,36,10
"2142",193672,2018,36,10
"2143",193858,2018,36,20
"2144",193900,2018,36,9
"2145",193946,2018,36,17
"2146",193973,2018,36,11
"2147",193991,2018,36,12
"2148",194028,2018,36,13
"2149",194091,2018,36,12
"2150",194116,2018,36,10
"2151",194161,2018,36,12
"2152",194189,2018,36,18
"2153",194222,2018,36,19
"2154",194240,2018,36,18
"2155",194259,2018,36,9
"2156",194310,2018,36,14
"2157",194392,2018,36,12
"2158",194435,2018,36,20
"2159",194499,2018,36,28
"2160",194569,2018,36,16
"2161",194578,2018,36,9
"2162",194657,2018,36,21
"2163",194666,2018,36,33
"2164",194693,2018,36,11
"2165",194736,2018,36,20
"2166",194763,2018,36,35
"2167",194824,2018,36,13
"2168",194958,2018,36,13
"2169",195003,2018,36,13
"2170",195030,2018,36,10
"2171",195058,2018,36,21
"2172",195067,2018,36,20
"2173",195128,2018,36,10
"2174",195164,2018,36,12
"2175",195173,2018,36,15
"2176",195191,2018,36,11
"2177",195216,2018,36,11
"2178",195234,2018,36,14
"2179",195243,2018,36,14
"2180",195289,2018,36,5
"2181",195304,2018,36,9
"2182",195322,2018,36,20
"2183",195438,2018,36,7
"2184",195474,2018,36,12
"2185",195526,2018,36,8
"2186",195544,2018,36,9
"2187",195562,2018,36,13
"2188",195702,2018,36,7
"2189",195720,2018,36,12
"2190",195784,2018,36,13
"2191",195809,2018,36,17
"2192",195933,2018,36,11
"2193",195988,2018,36,18
"2194",196006,2018,36,18
"2195",196015,2018,36,18
"2196",196024,2018,36,15
"2197",196033,2018,36,16
"2198",196042,2018,36,20
"2199",196051,2018,36,16
"2200",196060,2018,36,19
"2201",196079,2018,36,19
"2202",196088,2018,36,13
"2203",196097,2018,36,18
"2204",196103,2018,36,14
"2205",196112,2018,36,13
"2206",196121,2018,36,18
"2207",196130,2018,36,15
"2208",196149,2018,36,16
"2209",196158,2018,36,14
"2210",196167,2018,36,18
"2211",196176,2018,36,15
"2212",196185,2018,36,18
"2213",196194,2018,36,17
"2214",196200,2018,36,12
"2215",196219,2018,36,14
"2216",196237,2018,36,20
"2217",196246,2018,36,16
"2218",196255,2018,36,8
"2219",196264,2018,36,15
"2220",196291,2018,36,15
"2221",196307,2018,36,6
"2222",196389,2018,36,9
"2223",196413,2018,36,15
"2224",196431,2018,36,13
"2225",196440,2018,36,6
"2226",196565,2018,36,15
"2227",196583,2018,36,2
"2228",196592,2018,36,13
"2229",196653,2018,36,10
"2230",196680,2018,36,18
"2231",196699,2018,36,20
"2232",196866,2018,36,10
"2233",197018,2018,36,15
"2234",197027,2018,36,13
"2235",197036,2018,36,7
"2236",197045,2018,36,13
"2237",197133,2018,36,8
"2238",197142,2018,36,8
"2239",197151,2018,36,8
"2240",197197,2018,36,15
"2241",197221,2018,36,9
"2242",197230,2018,36,9
"2243",197285,2018,36,18
"2244",197294,2018,36,14
"2245",197337,2018,36,21
"2246",197531,2018,36,24
"2247",197601,2018,36,12
"2248",197647,2018,36,10
"2249",197674,2018,36,11
"2250",197692,2018,36,12
"2251",197708,2018,36,7
"2252",197735,2018,36,11
"2253",197744,2018,36,24
"2254",197814,2018,37,13
"2255",197850,2018,37,14
"2256",197869,2018,37,16
"2257",197887,2018,37,14
"2258",197911,2018,37,11
"2259",197966,2018,37,10
"2260",197984,2018,37,17
"2261",197993,2018,37,11
"2262",198011,2018,37,8
"2263",198039,2018,37,11
"2264",198066,2018,37,11
"2265",198084,2018,37,9
"2266",198109,2018,37,7
"2267",198118,2018,37,17
"2268",198136,2018,37,16
"2269",198154,2018,37,14
"2270",198190,2018,37,2
"2271",198206,2018,37,7
"2272",198215,2018,37,12
"2273",198233,2018,37,13
"2274",198251,2018,37,14
"2275",198260,2018,37,19
"2276",198303,2018,37,16
"2277",198321,2018,37,11
"2278",198330,2018,37,14
"2279",198367,2018,37,14
"2280",198376,2018,37,16
"2281",198385,2018,37,9
"2282",198419,2018,37,6
"2283",198455,2018,37,13
"2284",198464,2018,37,18
"2285",198491,2018,37,15
"2286",198507,2018,37,16
"2287",198516,2018,37,12
"2288",198534,2018,37,19
"2289",198543,2018,37,17
"2290",198552,2018,37,11
"2291",198561,2018,37,11
"2292",198570,2018,37,19
"2293",198598,2018,37,10
"2294",198613,2018,37,12
"2295",198622,2018,37,18
"2296",198640,2018,37,11
"2297",198668,2018,37,13
"2298",198677,2018,37,3
"2299",198695,2018,37,14
"2300",198710,2018,37,13
"2301",198729,2018,37,10
"2302",198756,2018,37,12
"2303",198774,2018,37,15
"2304",198808,2018,37,12
"2305",198817,2018,37,15
"2306",198835,2018,37,13
"2307",198844,2018,37,18
"2308",198862,2018,37,16
"2309",198871,2018,37,11
"2310",198899,2018,37,9
"2311",198905,2018,37,12
"2312",198914,2018,37,13
"2313",198923,2018,37,8
"2314",198950,2018,37,11
"2315",198969,2018,37,9
"2316",198978,2018,37,13
"2317",198987,2018,37,18
"2318",199005,2018,37,9
"2319",199023,2018,37,8
"2320",199032,2018,37,11
"2321",199069,2018,37,12
"2322",199078,2018,37,16
"2323",199087,2018,37,25
"2324",199102,2018,37,18
"2325",199111,2018,37,13
"2326",199120,2018,37,13
"2327",199139,2018,37,19
"2328",199148,2018,37,17
"2329",199157,2018,37,16
"2330",199184,2018,37,7
"2331",199193,2018,37,14
"2332",199209,2018,37,17
"2333",199218,2018,37,17
"2334",199263,2018,37,9
"2335",199272,2018,37,13
"2336",199281,2018,37,18
"2337",199306,2018,37,10
"2338",199324,2018,37,8
"2339",199333,2018,37,19
"2340",199412,2018,37,10
"2341",199421,2018,37,11
"2342",199449,2018,37,15
"2343",199458,2018,37,10
"2344",199467,2018,37,19
"2345",199476,2018,37,12
"2346",199485,2018,37,13
"2347",199494,2018,37,16
"2348",199582,2018,37,9
"2349",199607,2018,37,11
"2350",199625,2018,37,10
"2351",199634,2018,37,13
"2352",199643,2018,37,16
"2353",199670,2018,37,42
"2354",199689,2018,37,15
"2355",199698,2018,37,14
"2356",199722,2018,37,9
"2357",199731,2018,37,13
"2358",199740,2018,37,13
"2359",199759,2018,37,22
"2360",199768,2018,37,13
"2361",199786,2018,37,14
"2362",199795,2018,37,16
"2363",199838,2018,37,13
"2364",199847,2018,37,10
"2365",199856,2018,37,18
"2366",199865,2018,37,10
"2367",199883,2018,37,8
"2368",199892,2018,37,12
"2369",199908,2018,37,10
"2370",199926,2018,37,11
"2371",199953,2018,37,11
"2372",199962,2018,37,16
"2373",199971,2018,37,15
"2374",199980,2018,37,22
"2375",199999,2018,37,14
"2376",200004,2018,37,17
"2377",200013,2018,38,16
"2378",200022,2018,38,14
"2379",200059,2018,38,10
"2380",200086,2018,38,6
"2381",200110,2018,38,16
"2382",200156,2018,38,10
"2383",200192,2018,38,14
"2384",200208,2018,38,5
"2385",200217,2018,38,14
"2386",200226,2018,38,13
"2387",200253,2018,38,12
"2388",200262,2018,38,8
"2389",200280,2018,38,18
"2390",200305,2018,38,13
"2391",200314,2018,38,17
"2392",200332,2018,38,19
"2393",200341,2018,38,25
"2394",200387,2018,38,16
"2395",200466,2018,38,7
"2396",200484,2018,38,11
"2397",200527,2018,38,10
"2398",200554,2018,38,9
"2399",200572,2018,38,13
"2400",200590,2018,39,5
"2401",200624,2018,39,6
"2402",200785,2018,39,13
"2403",200800,2018,39,18
"2404",200846,2018,39,20
"2405",200873,2018,39,9
"2406",201016,2018,39,10
"2407",201034,2018,39,6
"2408",201061,2018,39,10
"2409",201098,2018,39,6
"2410",201104,2018,39,16
"2411",201131,2018,39,5
"2412",201140,2018,39,11
"2413",201159,2018,39,8
"2414",201177,2018,39,6
"2415",201195,2018,39,11
"2416",201283,2018,39,12
"2417",201371,2018,39,11
"2418",201399,2018,39,11
"2419",201432,2018,39,21
"2420",201441,2018,39,17
"2421",201469,2018,39,11
"2422",201478,2018,39,6
"2423",201496,2018,39,12
"2424",201539,2018,39,7
"2425",201548,2018,39,11
"2426",201645,2018,39,11
"2427",201654,2018,39,15
"2428",201672,2018,39,15
"2429",201681,2018,39,10
"2430",201690,2018,39,15
"2431",201751,2018,39,7
"2432",201803,2018,39,8
"2433",201821,2018,39,14
"2434",201858,2018,39,19
"2435",201867,2018,39,15
"2436",201885,2018,39,16
"2437",201928,2018,39,13
"2438",201946,2018,39,13
"2439",201955,2018,39,17
"2440",201964,2018,39,11
"2441",201973,2018,39,14
"2442",201982,2018,54,6
"2443",202046,2018,39,9
"2444",202073,2018,39,5
"2445",202134,2018,39,16
"2446",202152,2018,39,16
"2447",202161,2018,39,15
"2448",202170,2018,39,9
"2449",202222,2018,39,19
"2450",202356,2018,39,16
"2451",202435,2018,39,5
"2452",202453,2018,39,15
"2453",202480,2018,39,14
"2454",202514,2018,39,9
"2455",202523,2018,39,9
"2456",202648,2018,39,10
"2457",202657,2018,39,15
"2458",202684,2018,39,11
"2459",202763,2018,39,16
"2460",202806,2018,39,12
"2461",202888,2018,39,10
"2462",202903,2018,39,9
"2463",202912,2018,39,6
"2464",202949,2018,39,15
"2465",202985,2018,39,11
"2466",203030,2018,39,22
"2467",203085,2018,39,13
"2468",203128,2018,39,13
"2469",203146,2018,39,13
"2470",203155,2018,39,19
"2471",203234,2018,39,22
"2472",203289,2018,39,8
"2473",203331,2018,39,30
"2474",203368,2018,39,13
"2475",203386,2018,39,14
"2476",203438,2018,39,7
"2477",203447,2018,39,22
"2478",203456,2018,39,26
"2479",203465,2018,39,23
"2480",203474,2018,39,27
"2481",203483,2018,39,22
"2482",203492,2018,39,21
"2483",203517,2018,39,20
"2484",203526,2018,39,22
"2485",203535,2018,39,10
"2486",203544,2018,39,10
"2487",203580,2018,39,14
"2488",203599,2018,39,13
"2489",203614,2018,39,5
"2490",203678,2018,39,14
"2491",203720,2018,39,8
"2492",203739,2018,39,8
"2493",203748,2018,39,16
"2494",203757,2018,39,14
"2495",203775,2018,39,11
"2496",203845,2018,39,9
"2497",203881,2018,39,12
"2498",203942,2018,39,5
"2499",203960,2018,39,7
"2500",204006,2018,39,15
"2501",204015,2018,39,14
"2502",204024,2018,39,13
"2503",204121,2018,39,17
"2504",204158,2018,39,5
"2505",204176,2018,39,9
"2506",204185,2018,39,13
"2507",204194,2018,39,10
"2508",204200,2018,39,11
"2509",204255,2018,39,18
"2510",204264,2018,39,12
"2511",204334,2018,39,6
"2512",204422,2018,39,20
"2513",204431,2018,39,8
"2514",204440,2018,39,31
"2515",204459,2018,39,12
"2516",204468,2018,39,13
"2517",204486,2018,39,24
"2518",204501,2018,39,9
"2519",204608,2018,39,17
"2520",204617,2018,39,14
"2521",204635,2018,39,11
"2522",204662,2018,39,15
"2523",204671,2018,39,19
"2524",204680,2018,39,19
"2525",204699,2018,39,18
"2526",204705,2018,39,31
"2527",204714,2018,39,13
"2528",204723,2018,39,20
"2529",204769,2018,39,24
"2530",204778,2018,39,20
"2531",204796,2018,39,19
"2532",204802,2018,39,14
"2533",204820,2018,39,17
"2534",204839,2018,39,14
"2535",204848,2018,39,19
"2536",204857,2018,39,17
"2537",204866,2018,39,18
"2538",204884,2018,39,16
"2539",204893,2018,39,5
"2540",204909,2018,39,10
"2541",204936,2018,39,11
"2542",204945,2018,39,15
"2543",204963,2018,39,8
"2544",204981,2018,39,9
"2545",205027,2018,39,6
"2546",205054,2018,39,14
"2547",205090,2018,39,6
"2548",205124,2018,39,7
"2549",205142,2018,39,22
"2550",205179,2018,39,12
"2551",205203,2018,39,17
"2552",205391,2018,39,13
"2553",205443,2018,39,14
"2554",205470,2018,39,16
"2555",205559,2018,39,10
"2556",205841,2018,39,21
"2557",205887,2018,39,16
"2558",205957,2018,39,15
"2559",205966,2018,39,18
"2560",206011,2018,39,13
"2561",206039,2018,39,9
"2562",206048,2018,39,15
"2563",206084,2018,39,20
"2564",206154,2018,39,2
"2565",206172,2018,39,11
"2566",206181,2018,39,10
"2567",206279,2018,39,8
"2568",206321,2018,39,3
"2569",206330,2018,39,9
"2570",206349,2018,39,8
"2571",206394,2018,39,6
"2572",206437,2018,39,13
"2573",206446,2018,39,14
"2574",206491,2018,39,11
"2575",206507,2018,39,15
"2576",206525,2018,39,12
"2577",206589,2018,39,11
"2578",206604,2018,39,15
"2579",206613,2018,39,14
"2580",206622,2018,39,11
"2581",206695,2018,39,17
"2582",206817,2018,40,7
"2583",206835,2018,40,13
"2584",206862,2018,40,11
"2585",206880,2018,40,14
"2586",206905,2018,40,8
"2587",206914,2018,40,19
"2588",206923,2018,40,21
"2589",206932,2018,40,18
"2590",206941,2018,40,18
"2591",206996,2018,40,27
"2592",207041,2018,40,18
"2593",207050,2018,40,22
"2594",207069,2018,40,21
"2595",207087,2018,40,10
"2596",207102,2018,40,11
"2597",207157,2018,40,15
"2598",207209,2018,40,16
"2599",207236,2018,40,16
"2600",207254,2018,40,11
"2601",207263,2018,40,19
"2602",207272,2018,40,12
"2603",207281,2018,40,17
"2604",207290,2018,40,23
"2605",207306,2018,40,15
"2606",207324,2018,40,13
"2607",207342,2018,40,8
"2608",207351,2018,40,15
"2609",207388,2018,40,19
"2610",207397,2018,40,22
"2611",207403,2018,40,15
"2612",207449,2018,40,25
"2613",207458,2018,40,11
"2614",207500,2018,40,18
"2615",207564,2018,40,15
"2616",207582,2018,40,16
"2617",207661,2018,40,19
"2618",207670,2018,40,20
"2619",207704,2018,40,8
"2620",207722,2018,40,13
"2621",207740,2018,40,18
"2622",207786,2018,40,24
"2623",207847,2018,40,20
"2624",207856,2018,40,12
"2625",207865,2018,40,18
"2626",207935,2018,40,19
"2627",207962,2018,40,30
"2628",207971,2018,40,11
"2629",208017,2018,40,17
"2630",208035,2018,40,18
"2631",208044,2018,40,19
"2632",208053,2018,40,11
"2633",208187,2018,41,15
"2634",208275,2018,41,18
"2635",208318,2018,41,16
"2636",208390,2018,41,22
"2637",208406,2018,41,18
"2638",208415,2018,41,9
"2639",208433,2018,41,16
"2640",208479,2018,41,34
"2641",208488,2018,41,18
"2642",208512,2018,41,10
"2643",208637,2018,41,10
"2644",208646,2018,41,17
"2645",208725,2018,41,10
"2646",208822,2018,41,14
"2647",208859,2018,41,10
"2648",209038,2018,41,17
"2649",209056,2018,41,12
"2650",209065,2018,41,9
"2651",209074,2018,41,18
"2652",209083,2018,41,12
"2653",209153,2018,41,9
"2654",209205,2018,41,12
"2655",209241,2018,41,8
"2656",209250,2018,41,18
"2657",209287,2018,41,11
"2658",209296,2018,41,3
"2659",209409,2018,41,15
"2660",209490,2018,41,9
"2661",209506,2018,41,15
"2662",209533,2018,41,6
"2663",209542,2018,41,17
"2664",209551,2018,41,17
"2665",209603,2018,41,10
"2666",209612,2018,41,10
"2667",209667,2018,41,10
"2668",209676,2018,41,12
"2669",209694,2018,41,7
"2670",209700,2018,41,17
"2671",209719,2018,41,14
"2672",209746,2018,41,19
"2673",209807,2018,41,21
"2674",209825,2018,41,12
"2675",209922,2018,41,9
"2676",209940,2018,41,18
"2677",210076,2018,41,11
"2678",210146,2018,41,26
"2679",210155,2018,41,13
"2680",210234,2018,41,14
"2681",210270,2018,41,20
"2682",210304,2018,41,9
"2683",210331,2018,41,12
"2684",210340,2018,41,24
"2685",210401,2018,41,11
"2686",210429,2018,41,14
"2687",210438,2018,41,10
"2688",210474,2018,42,12
"2689",210492,2018,42,6
"2690",210571,2018,42,15
"2691",210599,2018,42,20
"2692",210605,2018,42,18
"2693",210669,2018,42,10
"2694",210711,2018,42,4
"2695",210739,2018,42,14
"2696",210748,2018,42,8
"2697",210775,2018,42,12
"2698",210784,2018,42,7
"2699",210809,2018,42,223
"2700",211006,2018,42,24
"2701",211024,2018,42,11
"2702",211079,2018,42,17
"2703",211088,2018,42,12
"2704",211149,2018,42,10
"2705",211158,2018,42,19
"2706",211273,2018,42,9
"2707",211291,2018,42,9
"2708",211307,2018,42,15
"2709",211316,2018,42,10
"2710",211334,2018,42,9
"2711",211343,2018,42,15
"2712",211352,2018,42,13
"2713",211361,2018,42,18
"2714",211431,2018,42,12
"2715",211440,2018,42,10
"2716",211468,2018,42,10
"2717",211477,2018,42,9
"2718",211556,2018,42,10
"2719",211583,2018,42,10
"2720",211608,2018,42,12
"2721",211635,2018,42,10
"2722",211644,2018,42,17
"2723",211802,2018,42,10
"2724",211893,2018,42,2
"2725",211909,2018,42,12
"2726",211927,2018,42,19
"2727",211981,2018,42,13
"2728",212009,2018,42,9
"2729",212045,2018,42,11
"2730",212054,2018,42,11
"2731",212106,2018,42,13
"2732",212115,2018,42,21
"2733",212133,2018,42,10
"2734",212160,2018,42,16
"2735",212197,2018,42,11
"2736",212230,2018,42,21
"2737",212267,2018,42,22
"2738",212276,2018,42,18
"2739",212294,2018,42,17
"2740",212300,2018,42,18
"2741",212328,2018,42,19
"2742",212337,2018,13,25
"2743",212355,2018,42,34
"2744",212373,2018,42,8
"2745",212382,2018,42,24
"2746",212391,2018,42,16
"2747",212434,2018,42,7
"2748",212452,2018,24,8
"2749",212568,2018,42,14
"2750",212577,2018,42,9
"2751",212601,2018,42,13
"2752",212656,2018,42,12
"2753",212674,2018,42,9
"2754",212753,2018,42,29
"2755",212771,2018,42,9
"2756",212805,2018,42,13
"2757",212832,2018,42,10
"2758",212869,2018,42,15
"2759",212878,2018,42,14
"2760",212911,2018,42,8
"2761",212975,2018,42,8
"2762",212984,2018,42,12
"2763",212993,2018,42,8
"2764",213011,2018,42,9
"2765",213020,2018,42,18
"2766",213163,2018,42,6
"2767",213181,2018,42,11
"2768",213215,2018,42,10
"2769",213233,2018,42,9
"2770",213251,2018,42,11
"2771",213303,2018,42,12
"2772",213321,2018,42,13
"2773",213330,2018,42,10
"2774",213349,2018,42,18
"2775",213358,2018,42,12
"2776",213367,2018,42,12
"2777",213376,2018,42,19
"2778",213385,2018,42,10
"2779",213400,2018,42,14
"2780",213455,2018,42,17
"2781",213473,2018,42,8
"2782",213491,2018,42,11
"2783",213507,2018,42,10
"2784",213525,2018,42,18
"2785",213534,2018,42,10
"2786",213543,2018,42,9
"2787",213552,2018,42,13
"2788",213570,2018,42,29
"2789",213589,2018,42,33
"2790",213598,2018,42,15
"2791",213613,2018,42,16
"2792",213622,2018,42,14
"2793",213659,2018,42,15
"2794",213668,2018,42,12
"2795",213774,2018,42,12
"2796",213783,2018,42,14
"2797",213826,2018,42,12
"2798",213914,2018,42,27
"2799",213932,2018,42,9
"2800",213987,2018,42,14
"2801",213996,2018,42,12
"2802",214023,2018,42,7
"2803",214041,2018,42,19
"2804",214069,2018,42,11
"2805",214111,2018,42,16
"2806",214148,2018,42,7
"2807",214157,2018,42,11
"2808",214166,2018,42,11
"2809",214175,2018,42,10
"2810",214272,2018,42,14
"2811",214290,2018,42,11
"2812",214379,2018,42,19
"2813",214476,2018,42,11
"2814",214528,2018,42,20
"2815",214582,2018,42,11
"2816",214591,2018,42,13
"2817",214625,2018,42,11
"2818",214634,2018,42,8
"2819",214643,2018,42,10
"2820",214652,2018,42,13
"2821",214670,2018,42,14
"2822",214689,2018,42,14
"2823",214698,2018,42,13
"2824",214704,2018,42,15
"2825",214713,2018,42,15
"2826",214731,2018,42,13
"2827",214740,2018,42,11
"2828",214759,2018,42,11
"2829",214768,2018,42,11
"2830",214777,2018,42,14
"2831",214786,2018,42,9
"2832",214795,2018,42,9
"2833",214801,2018,42,16
"2834",214810,2018,42,11
"2835",214829,2018,42,14
"2836",214883,2018,42,9
"2837",214892,2018,42,14
"2838",214944,2018,42,13
"2839",214971,2018,42,7
"2840",215008,2018,42,15
"2841",215044,2018,42,30
"2842",215053,2018,42,10
"2843",215062,2018,42,6
"2844",215105,2018,42,8
"2845",215114,2018,42,11
"2846",215132,2018,42,7
"2847",215239,2018,42,15
"2848",215266,2018,42,15
"2849",215275,2018,42,18
"2850",215284,2018,42,17
"2851",215293,2018,42,14
"2852",215309,2018,42,7
"2853",215336,2018,42,9
"2854",215381,2018,42,13
"2855",215390,2018,42,17
"2856",215415,2018,42,19
"2857",215442,2018,42,12
"2858",215479,2018,42,7
"2859",215530,2018,42,11
"2860",215585,2018,42,19
"2861",215594,2018,42,8
"2862",215637,2018,42,21
"2863",215655,2018,42,15
"2864",215682,2018,42,15
"2865",215691,2018,42,11
"2866",215743,2018,42,14
"2867",215770,2018,42,11
"2868",215798,2018,42,11
"2869",215886,2018,42,10
"2870",215929,2018,42,13
"2871",215947,2018,42,14
"2872",215974,2018,42,4
"2873",215983,2018,42,2
"2874",215992,2018,42,9
"2875",216010,2018,42,16
"2876",216038,2018,42,21
"2877",216047,2018,42,7
"2878",216074,2018,42,8
"2879",216083,2018,42,7
"2880",216162,2018,42,7
"2881",216223,2018,42,5
"2882",216278,2018,42,12
"2883",216287,2018,42,8
"2884",216296,2018,42,16
"2885",216311,2018,42,19
"2886",216339,2018,42,14
"2887",216357,2018,42,11
"2888",216366,2018,42,12
"2889",216418,2018,42,9
"2890",216427,2018,42,5
"2891",216436,2018,42,9
"2892",216445,2018,42,8
"2893",216454,2018,42,10
"2894",216524,2018,42,10
"2895",216542,2018,42,10
"2896",216551,2018,42,8
"2897",216579,2018,42,24
"2898",216597,2018,42,11
"2899",216630,2018,42,6
"2900",216667,2018,42,11
"2901",216694,2018,42,13
"2902",216746,2018,42,15
"2903",216764,2018,42,19
"2904",216773,2018,42,11
"2905",216782,2018,42,9
"2906",216807,2018,42,11
"2907",216825,2018,42,14
"2908",216852,2018,42,13
"2909",216931,2018,42,12
"2910",216940,2018,42,10
"2911",217013,2018,42,12
"2912",217040,2018,42,6
"2913",217059,2018,42,14
"2914",217077,2018,42,14
"2915",217156,2018,44,6
"2916",217165,2018,44,13
"2917",217235,2018,44,18
"2918",217305,2018,44,13
"2919",217323,2018,44,8
"2920",217402,2018,44,11
"2921",217420,2018,44,14
"2922",217475,2018,44,18
"2923",217484,2018,44,16
"2924",217493,2018,44,9
"2925",217518,2018,44,14
"2926",217536,2018,44,13
"2927",217572,2018,44,6
"2928",217581,2018,44,16
"2929",217606,2018,25,20
"2930",217615,2018,45,13
"2931",217624,2018,45,16
"2932",217633,2018,45,15
"2933",217688,2018,45,12
"2934",217712,2018,45,14
"2935",217721,2018,45,17
"2936",217749,2018,45,12
"2937",217776,2018,45,14
"2938",217794,2018,45,10
"2939",217819,2018,45,15
"2940",217828,2018,45,15
"2941",217837,2018,45,19
"2942",217864,2018,45,12
"2943",217873,2018,45,14
"2944",217882,2018,45,16
"2945",217891,2018,45,15
"2946",217907,2018,45,12
"2947",217925,2018,45,15
"2948",217934,2018,45,11
"2949",217961,2018,45,12
"2950",217989,2018,45,12
"2951",217998,2018,45,12
"2952",218025,2018,45,16
"2953",218043,2018,45,11
"2954",218061,2018,45,15
"2955",218070,2018,45,10
"2956",218113,2018,45,15
"2957",218140,2018,45,24
"2958",218159,2018,45,20
"2959",218195,2018,45,20
"2960",218229,2018,45,16
"2961",218238,2018,45,13
"2962",218335,2018,45,10
"2963",218353,2018,45,18
"2964",218399,2018,45,15
"2965",218414,2018,45,13
"2966",218441,2018,45,14
"2967",218487,2018,45,15
"2968",218520,2018,45,16
"2969",218539,2018,45,11
"2970",218645,2018,45,14
"2971",218654,2018,45,16
"2972",218663,2018,45,17
"2973",218672,2018,45,14
"2974",218681,2018,45,16
"2975",218690,2018,45,15
"2976",218706,2018,45,18
"2977",218724,2018,45,16
"2978",218733,2018,45,16
"2979",218742,2018,45,16
"2980",218821,2018,45,20
"2981",218830,2018,45,16
"2982",218858,2018,45,16
"2983",218867,2018,45,5
"2984",218885,2018,45,19
"2985",218894,2018,45,20
"2986",218919,2018,45,14
"2987",218955,2018,45,12
"2988",218964,2018,45,14
"2989",218973,2018,45,11
"2990",218991,2018,45,17
"2991",219000,2018,46,12
"2992",219037,2018,46,13
"2993",219046,2018,46,18
"2994",219082,2018,46,18
"2995",219091,2018,46,12
"2996",219125,2018,46,12
"2997",219143,2018,46,17
"2998",219170,2018,46,11
"2999",219189,2018,46,13
"3000",219198,2018,46,13
"3001",219204,2018,46,10
"3002",219213,2018,46,5
"3003",219259,2018,46,21
"3004",219277,2018,46,10
"3005",219295,2018,46,11
"3006",219338,2018,46,10
"3007",219347,2018,46,15
"3008",219356,2018,46,17
"3009",219374,2018,46,12
"3010",219383,2018,46,16
"3011",219392,2018,46,4
"3012",219408,2018,46,10
"3013",219426,2018,46,14
"3014",219453,2018,46,9
"3015",219471,2018,46,16
"3016",219480,2018,46,12
"3017",219505,2018,47,9
"3018",219587,2018,47,7
"3019",219596,2018,47,20
"3020",219602,2018,47,18
"3021",219639,2018,47,10
"3022",219709,2018,47,14
"3023",219718,2018,47,17
"3024",219790,2018,47,12
"3025",219806,2018,47,13
"3026",219824,2018,47,16
"3027",219833,2018,47,12
"3028",219842,2018,47,13
"3029",219851,2018,47,8
"3030",219879,2018,47,18
"3031",219888,2018,47,20
"3032",219903,2018,47,35
"3033",219921,2018,47,17
"3034",219949,2018,47,17
"3035",219976,2018,47,13
"3036",219994,2018,47,18
"3037",220002,2018,47,9
"3038",220057,2018,47,21
"3039",220075,2018,47,16
"3040",220118,2018,47,14
"3041",220127,2018,47,20
"3042",220163,2018,47,9
"3043",220181,2018,47,12
"3044",220206,2018,47,10
"3045",220215,2018,47,13
"3046",220251,2018,47,18
"3047",220279,2018,47,17
"3048",220312,2018,47,8
"3049",220321,2018,47,20
"3050",220394,2018,47,18
"3051",220400,2018,47,23
"3052",220464,2018,47,11
"3053",220473,2018,47,10
"3054",220491,2018,47,15
"3055",220516,2018,47,12
"3056",220552,2018,47,18
